id,latitude,longitude
342,35.9104554,-78.7821166
342,35.844222,-78.8886808
342,35.7622533,-78.7830287
342,35.8076261,-78.8195442
342,35.80804,-78.819561
342,35.7895422,-78.8465074
342,35.840665,-78.681024
342,35.7478577,-78.8278246
342,35.844222,-78.8886808
342,35.8473975,-78.8897894
342,35.799894,-78.816154
342,35.9029555,-78.7874254
342,35.8192413,-78.9019038
342,35.7895422,-78.8465074
342,35.870201,-78.580115
342,35.8192413,-78.9019038
342,35.820801,-78.849673
342,35.844222,-78.8886808
342,35.9104554,-78.7821166
342,35.844222,-78.8886808
342,35.759057,-78.743337
342,35.7940948,-78.8454524
342,35.9082937,-78.7845727
342,35.9104554,-78.7821166
342,35.844222,-78.8886808
342,35.9547277,-78.9727589
342,35.8512118,-78.8272016
342,35.9082937,-78.7845727
342,35.829793,-78.769161
342,35.799894,-78.816154
342,35.820801,-78.849673
342,35.8473975,-78.8897894
342,35.80804,-78.819561
342,35.780057,-78.644773
342,35.7776923,-78.6389706
342,35.7916523,-78.8476736
342,35.820801,-78.849673
342,35.818898,-78.844821
342,35.7622533,-78.7830287
342,35.8076261,-78.8195442
342,35.80804,-78.819561
342,35.9547277,-78.9727589
342,35.789145,-78.8298049
342,35.7895422,-78.8465074
342,35.80804,-78.819561
342,35.7916523,-78.8476736
342,35.844222,-78.8886808
342,35.7895422,-78.8465074
342,35.844222,-78.8886808
342,35.840665,-78.681024
342,35.9031189,-78.897752
342,35.7895422,-78.8465074
342,35.870201,-78.580115
342,35.8473975,-78.8897894
342,35.8192413,-78.9019038
342,35.8598594,-78.5824113
342,35.870201,-78.580115
342,35.9547277,-78.9727589
342,35.7489372,-78.8368599
342,35.844222,-78.8886808
342,35.9031189,-78.897752
342,35.844222,-78.8886808
342,35.789145,-78.8298049
342,35.870201,-78.580115
342,35.844222,-78.8886808
342,35.844222,-78.8886808
342,35.8868251,-78.7431876
342,35.9104554,-78.7821166
342,35.870201,-78.580115
342,35.8473975,-78.8897894
342,35.820801,-78.849673
342,35.844222,-78.8886808
342,35.9015523,-78.9578023
342,35.7895422,-78.8465074
342,35.7895422,-78.8465074
342,35.844222,-78.8886808
342,35.8473975,-78.8897894
342,35.818898,-78.844821
342,35.7609335,-78.782889
342,35.8360117,-78.6756978
342,35.8192413,-78.9019038
342,35.7900575,-78.7407942
342,35.7916523,-78.8476736
342,35.818898,-78.844821
342,35.8192413,-78.9019038
342,35.80804,-78.819561
342,35.7444895,-78.8216467
342,35.8473975,-78.8897894
342,35.8192413,-78.9019038
342,35.911378,-78.937259
342,35.820801,-78.849673
342,35.7895422,-78.8465074
342,35.844222,-78.8886808
342,35.844222,-78.8886808
342,35.9113998,-78.9365815
342,35.7895422,-78.8465074
342,35.80804,-78.819561
342,35.7622533,-78.7830287
342,35.844222,-78.8886808
342,35.8473975,-78.8897894
342,35.8704117,-78.6218694
342,35.870201,-78.580115
342,35.7444895,-78.8216467
342,35.827282,-78.77114
342,35.844222,-78.8886808
342,35.9015523,-78.9578023
342,35.844222,-78.8886808
342,35.844222,-78.8886808
342,35.7895422,-78.8465074
342,35.844222,-78.8886808
342,35.9054084,-78.7845004
342,35.4844095,-82.5562003
342,35.7035087,-81.2958308
342,35.844222,-78.8886808
342,35.7895422,-78.8465074
342,35.7886369,-78.8481462
342,35.80804,-78.819561
342,35.844222,-78.8886808
342,35.8077778,-78.8150927
342,35.7886369,-78.8481462
342,35.8192413,-78.9019038
342,35.7895422,-78.8465074
342,35.7886369,-78.8481462
342,35.7896153,-78.8475846
342,35.8586989,-78.7053944
342,35.844222,-78.8886808
342,35.7444895,-78.8216467
342,35.844222,-78.8886808
342,35.9028298,-78.8946358
342,35.789145,-78.8298049
342,35.7916523,-78.8476736
342,35.829793,-78.769161
342,35.9028298,-78.8946358
342,35.9014882,-78.8957694
342,35.844222,-78.8886808
342,35.8196538,-78.8448147
342,35.844222,-78.8886808
342,35.820801,-78.849673
342,35.844222,-78.8886808
342,35.7886369,-78.8481462
342,35.8360117,-78.6756978
342,35.844222,-78.8886808
342,35.7696184,-78.7822378
342,35.9113998,-78.9365815
342,35.80804,-78.819561
342,35.844222,-78.8886808
342,35.820801,-78.849673
342,35.80804,-78.819561
342,35.844222,-78.8886808
342,35.844222,-78.8886808
342,35.7622533,-78.7830287
342,35.844222,-78.8886808
342,35.820801,-78.849673
342,35.844222,-78.8886808
342,35.7896153,-78.8475846
342,35.7895422,-78.8465074
342,35.7622533,-78.7830287
342,35.820801,-78.849673
342,35.818898,-78.844821
342,35.80804,-78.819561
342,35.789145,-78.8298049
342,35.844222,-78.8886808
342,35.9104554,-78.7821166
342,35.8192413,-78.9019038
342,35.844222,-78.8886808
342,35.7895422,-78.8465074
342,35.7896153,-78.8475846
342,36.7209639,-78.1182575
342,35.844222,-78.8886808
342,35.844222,-78.8886808
342,35.816101,-78.694328
342,35.829793,-78.769161
342,35.9113998,-78.9365815
342,35.7886369,-78.8481462
342,35.7609335,-78.782889
342,35.789145,-78.8298049
342,35.844222,-78.8886808
342,35.7896153,-78.8475846
342,35.7895422,-78.8465074
342,35.844222,-78.8886808
342,35.792307,-78.848038
342,35.7916523,-78.8476736
342,35.8192413,-78.9019038
342,35.7759584,-78.6450221
342,35.844222,-78.8886808
342,35.844222,-78.8886808
342,35.7896153,-78.8475846
342,35.7895422,-78.8465074
342,35.7886369,-78.8481462
342,35.9054084,-78.7845004
342,35.911378,-78.937259
342,35.844222,-78.8886808
342,35.748687,-78.8363132
342,35.7489372,-78.8368599
342,35.9015523,-78.9578023
342,35.844222,-78.8886808
342,35.870201,-78.580115
342,35.844222,-78.8886808
342,35.844222,-78.8886808
342,35.7896153,-78.8475846
342,35.7896153,-78.8475846
342,35.789145,-78.8298049
342,35.844222,-78.8886808
342,35.9002491,-78.6814551
342,35.9023242,-78.657059
342,35.7622533,-78.7830287
342,35.8192413,-78.9019038
342,35.844222,-78.8886808
342,35.7896153,-78.8475846
342,35.7916523,-78.8476736
342,35.0512687,-80.7663991
342,35.844222,-78.8886808
342,35.9054084,-78.7845004
342,35.7444895,-78.8216467
342,35.9031189,-78.897752
342,35.904591,-78.941818
342,35.844222,-78.8886808
342,35.7912552,-78.8524122
342,35.8192413,-78.9019038
342,35.9054084,-78.7845004
342,35.816101,-78.694328
342,35.807627,-78.81438
342,35.844222,-78.8886808
342,35.759057,-78.743337
342,35.7895422,-78.8465074
342,35.792307,-78.848038
342,35.799894,-78.816154
342,35.9198922,-78.9574554
342,35.92143,-78.955773
342,35.7896153,-78.8475846
342,35.7886369,-78.8481462
342,35.7895422,-78.8465074
342,35.807627,-78.81438
342,35.8078943,-78.8149808
342,35.844222,-78.8886808
342,35.844222,-78.8886808
342,35.7916523,-78.8476736
342,35.844222,-78.8886808
342,35.7489372,-78.8368599
342,35.9104554,-78.7821166
342,35.8668459,-78.5704547
342,35.820801,-78.849673
342,35.844222,-78.8886808
342,35.844222,-78.8886808
342,36.0297245,-78.9260406
342,35.9984791,-78.8994984
342,35.8192413,-78.9019038
342,35.844222,-78.8886808
342,35.80804,-78.819561
342,35.7886369,-78.8481462
342,35.818898,-78.844821
342,35.818898,-78.844821
342,35.7622533,-78.7830287
342,35.7622533,-78.7830287
342,35.9031189,-78.897752
342,35.8586989,-78.7053944
342,35.7912552,-78.8524122
342,35.7912552,-78.8524122
342,35.844222,-78.8886808
342,35.844222,-78.8886808
342,35.844222,-78.8886808
342,35.844222,-78.8886808
342,35.844222,-78.8886808
342,35.844222,-78.8886808
342,35.844222,-78.8886808
342,35.844222,-78.8886808
342,35.844222,-78.8886808
342,35.844222,-78.8886808
342,35.844222,-78.8886808
342,35.844222,-78.8886808
342,35.844222,-78.8886808
342,35.844222,-78.8886808
342,35.7886369,-78.8481462
342,35.7886369,-78.8481462
342,35.7886369,-78.8481462
342,35.776794,-78.643785
342,35.9118558,-78.7843985
342,35.9547277,-78.9727589
342,35.899758,-78.895631
342,35.899758,-78.895631
342,35.899758,-78.895631
342,35.7896153,-78.8475846
342,35.7896153,-78.8475846
342,35.7658102,-78.7835243
342,35.8033758,-78.7834903
342,35.8033758,-78.7834903
342,35.9455185,-78.8385497
342,35.8586989,-78.7053944
342,35.2482054,-78.3799627
342,36.0557011,-79.1048293
342,36.3107004,-78.5908345
342,35.2664346,-79.5882101
342,35.9113998,-78.9365815
342,35.9480003,-78.8368807
342,35.9701897,-78.9584459
342,35.9014882,-78.8957694
342,35.9014882,-78.8957694
342,35.9014882,-78.8957694
342,35.9014882,-78.8957694
342,35.9014882,-78.8957694
342,35.8674624,-78.6212932
342,35.840665,-78.681024
342,35.8673117,-78.8462027
342,35.7444895,-78.8216467
342,27.4715511,-81.4625644
342,35.9104554,-78.7821166
342,35.9104554,-78.7821166
342,35.9104554,-78.7821166
342,35.9104554,-78.7821166
342,35.9104554,-78.7821166
342,35.9104554,-78.7821166
342,35.9104554,-78.7821166
342,35.8799183,-78.6464172
342,35.7847187,-78.647585
342,35.7880794,-78.646959
342,35.7880794,-78.646959
342,35.9015523,-78.9578023
342,35.9031189,-78.897752
342,35.9031189,-78.897752
342,35.9031189,-78.897752
342,35.9031189,-78.897752
342,35.9031189,-78.897752
342,35.9031189,-78.897752
342,35.7591339,-78.782663
342,35.820801,-78.849673
342,35.820801,-78.849673
342,35.820801,-78.849673
342,35.820801,-78.849673
342,35.820801,-78.849673
342,35.820801,-78.849673
342,35.820801,-78.849673
342,35.820801,-78.849673
342,35.820801,-78.849673
342,35.820801,-78.849673
342,35.820801,-78.849673
342,35.820801,-78.849673
342,35.820801,-78.849673
342,35.820801,-78.849673
342,35.820801,-78.849673
342,35.820801,-78.849673
342,35.820801,-78.849673
342,35.820801,-78.849673
342,35.820801,-78.849673
342,35.820801,-78.849673
342,35.820801,-78.849673
342,35.820801,-78.849673
342,35.820801,-78.849673
342,35.820801,-78.849673
342,35.820801,-78.849673
342,35.820801,-78.849673
342,35.820801,-78.849673
342,35.8192413,-78.9019038
342,35.8192413,-78.9019038
342,35.8192413,-78.9019038
342,35.8192413,-78.9019038
342,35.8192413,-78.9019038
342,35.8192413,-78.9019038
342,35.8192413,-78.9019038
342,35.8192413,-78.9019038
342,35.8192413,-78.9019038
342,35.8192413,-78.9019038
342,35.8192413,-78.9019038
342,35.8192413,-78.9019038
342,35.8192413,-78.9019038
342,35.8192413,-78.9019038
342,35.8192413,-78.9019038
342,35.8192413,-78.9019038
342,35.789145,-78.8298049
342,35.789145,-78.8298049
342,35.789145,-78.8298049
342,35.789145,-78.8298049
342,35.789145,-78.8298049
342,35.789145,-78.8298049
342,35.829793,-78.769161
342,35.829793,-78.769161
342,35.829793,-78.769161
342,35.829793,-78.769161
342,35.829793,-78.769161
342,35.829793,-78.769161
342,35.829793,-78.769161
342,35.829793,-78.769161
342,35.829793,-78.769161
342,35.829793,-78.769161
342,35.7575599,-78.7816696
342,35.904591,-78.941818
342,35.904591,-78.941818
342,35.904591,-78.941818
342,35.904591,-78.941818
342,35.904591,-78.941818
342,35.904591,-78.941818
342,35.904591,-78.941818
342,34.2373744,-77.8754031
342,35.951642,-78.993649
342,35.827678,-78.772267
342,35.827678,-78.772267
342,35.827678,-78.772267
342,35.827678,-78.772267
342,35.827678,-78.772267
342,35.817143,-78.692424
342,35.817143,-78.692424
342,35.817143,-78.692424
342,35.792307,-78.848038
342,35.792307,-78.848038
342,35.792307,-78.848038
342,35.792307,-78.848038
342,35.792307,-78.848038
342,35.792307,-78.848038
342,35.792307,-78.848038
342,35.792307,-78.848038
342,35.792307,-78.848038
342,35.792307,-78.848038
342,35.792307,-78.848038
342,35.792307,-78.848038
342,35.792307,-78.848038
342,35.792307,-78.848038
342,35.792307,-78.848038
342,35.792307,-78.848038
342,35.792307,-78.848038
342,35.8418174,-78.6802646
342,35.8039986,-78.7835528
342,36.1506388,-81.1962616
342,35.8204326,-78.5910788
342,35.870201,-78.580115
342,35.840665,-78.681024
342,35.8360117,-78.6756978
342,35.8360117,-78.6756978
342,35.7759584,-78.6450221
342,35.7759584,-78.6450221
342,35.7759584,-78.6450221
342,35.8075338,-78.8140838
342,35.8075338,-78.8140838
342,35.8196538,-78.8448147
342,35.8196538,-78.8448147
342,35.8196538,-78.8448147
342,35.8196538,-78.8448147
342,35.8196538,-78.8448147
342,35.8196538,-78.8448147
342,35.8196538,-78.8448147
342,35.8196538,-78.8448147
342,35.8196538,-78.8448147
342,35.8196538,-78.8448147
342,35.8196538,-78.8448147
342,35.7825987,-78.6456981
342,35.7825987,-78.6456981
342,35.7825987,-78.6456981
342,35.7787186,-78.644054
342,38.9208435,-77.0417096
342,35.7754203,-78.6372253
342,35.7754203,-78.6372253
342,35.7813317,-78.6473447
342,35.9029555,-78.7874254
342,35.9029555,-78.7874254
342,35.9029555,-78.7874254
342,35.9029555,-78.7874254
342,35.9029555,-78.7874254
342,35.9029555,-78.7874254
342,35.9029555,-78.7874254
342,35.8310027,-78.7703791
342,35.9110368,-78.9375428
342,35.7035087,-81.2958308
342,35.8359033,-78.8583849
342,35.8359033,-78.8583849
342,35.807594,-78.819582
342,35.807594,-78.819582
342,35.9054084,-78.7845004
342,35.9054084,-78.7845004
342,35.9054084,-78.7845004
342,35.9054084,-78.7845004
342,35.9054084,-78.7845004
342,35.9054084,-78.7845004
342,35.9054084,-78.7845004
342,35.9054084,-78.7845004
342,35.9054084,-78.7845004
342,35.9054084,-78.7845004
342,35.9054084,-78.7845004
342,35.9054084,-78.7845004
342,35.9054084,-78.7845004
342,35.9054084,-78.7845004
342,35.7916523,-78.8476736
342,35.7916523,-78.8476736
342,35.7916523,-78.8476736
342,35.7916523,-78.8476736
342,35.7916523,-78.8476736
342,35.7916523,-78.8476736
342,35.7916523,-78.8476736
342,35.7916523,-78.8476736
342,35.7916523,-78.8476736
342,35.7916523,-78.8476736
342,35.7916523,-78.8476736
342,35.7916523,-78.8476736
342,35.7916523,-78.8476736
342,35.7916523,-78.8476736
342,35.7916523,-78.8476736
342,35.7916523,-78.8476736
342,35.7916523,-78.8476736
342,35.7916523,-78.8476736
342,35.7916523,-78.8476736
342,35.7916523,-78.8476736
342,35.7916523,-78.8476736
342,35.7916523,-78.8476736
342,35.7916523,-78.8476736
342,35.7916523,-78.8476736
342,35.7916523,-78.8476736
342,38.9086512,-77.064208
342,35.8078943,-78.8149808
342,35.8078943,-78.8149808
342,35.8078943,-78.8149808
342,35.8078943,-78.8149808
342,35.8078943,-78.8149808
342,35.8078943,-78.8149808
342,35.8078943,-78.8149808
342,35.8078943,-78.8149808
342,35.8078943,-78.8149808
342,35.838847,-78.611613
342,35.838847,-78.611613
342,35.7766052,-78.6454176
342,35.785183,-78.870066
342,35.785183,-78.870066
342,35.785183,-78.870066
342,35.785183,-78.870066
342,35.785183,-78.870066
342,35.785183,-78.870066
342,35.785183,-78.870066
342,35.785183,-78.870066
342,36.000287,-78.909226
342,35.63631,-78.830957
342,35.63631,-78.830957
342,35.816101,-78.694328
342,35.816101,-78.694328
342,35.816101,-78.694328
342,35.816101,-78.694328
342,35.816101,-78.694328
342,35.816101,-78.694328
342,35.816101,-78.694328
342,35.816101,-78.694328
342,35.816101,-78.694328
342,35.816101,-78.694328
342,35.816101,-78.694328
342,35.992722,-78.903938
342,35.73153,-78.850658
342,35.73153,-78.850658
342,35.73153,-78.850658
342,35.73153,-78.850658
342,35.73153,-78.850658
342,35.73153,-78.850658
342,35.783624,-78.647146
342,35.783624,-78.647146
342,35.738365,-78.863452
342,35.9140882,-78.7821063
342,35.9140882,-78.7821063
342,35.7905882,-78.6625573
342,35.7905882,-78.6625573
342,35.807481,-78.813975
342,35.807481,-78.813975
342,35.807481,-78.813975
342,35.807481,-78.813975
342,35.807481,-78.813975
342,35.807481,-78.813975
342,35.7622533,-78.7830287
342,35.7622533,-78.7830287
342,35.7622533,-78.7830287
342,35.7622533,-78.7830287
342,35.7622533,-78.7830287
342,35.7622533,-78.7830287
342,35.7622533,-78.7830287
342,35.7622533,-78.7830287
342,35.7622533,-78.7830287
342,35.7622533,-78.7830287
342,35.7622533,-78.7830287
342,35.7622533,-78.7830287
342,35.7622533,-78.7830287
342,35.7622533,-78.7830287
342,35.7622533,-78.7830287
342,35.7622533,-78.7830287
342,35.7622533,-78.7830287
342,35.7622533,-78.7830287
342,35.759057,-78.743337
342,35.759057,-78.743337
342,35.759057,-78.743337
342,35.759057,-78.743337
342,35.759057,-78.743337
342,35.759057,-78.743337
342,35.759057,-78.743337
342,35.759057,-78.743337
342,35.8363099,-78.858405
342,35.8363099,-78.858405
342,35.8363099,-78.858405
342,35.8363099,-78.858405
342,35.8363099,-78.858405
342,35.8363099,-78.858405
342,35.8363099,-78.858405
342,35.786093,-78.64743
342,35.786093,-78.64743
342,35.786093,-78.64743
342,35.789093,-78.849872
342,35.789093,-78.849872
342,35.789093,-78.849872
342,35.789093,-78.849872
342,35.789093,-78.849872
342,35.789093,-78.849872
342,35.831287,-78.770205
342,35.831287,-78.770205
342,35.80804,-78.819561
342,35.80804,-78.819561
342,35.80804,-78.819561
342,35.80804,-78.819561
342,35.80804,-78.819561
342,35.80804,-78.819561
342,35.80804,-78.819561
342,35.80804,-78.819561
342,35.80804,-78.819561
342,35.80804,-78.819561
342,35.80804,-78.819561
342,35.80804,-78.819561
342,35.827282,-78.77114
342,35.827282,-78.77114
342,35.827282,-78.77114
342,35.827282,-78.77114
342,35.827282,-78.77114
342,35.827282,-78.77114
342,35.827282,-78.77114
342,35.827282,-78.77114
342,35.827282,-78.77114
342,35.827282,-78.77114
342,35.827282,-78.77114
342,35.827282,-78.77114
342,35.799894,-78.816154
342,35.799894,-78.816154
342,35.799894,-78.816154
342,35.799894,-78.816154
342,35.799894,-78.816154
342,35.799894,-78.816154
342,35.799894,-78.816154
342,35.820801,-78.849673
342,35.7696184,-78.7822378
342,35.9028298,-78.8946358
342,35.9028298,-78.8946358
342,35.9028298,-78.8946358
342,35.9028298,-78.8946358
342,35.9028298,-78.8946358
342,35.7565563,-78.7407544
342,35.818898,-78.844821
342,35.818898,-78.844821
342,35.818898,-78.844821
342,35.818898,-78.844821
342,35.818898,-78.844821
342,35.818898,-78.844821
342,35.818898,-78.844821
342,35.818898,-78.844821
342,35.818898,-78.844821
342,35.818898,-78.844821
342,35.818898,-78.844821
342,35.8192413,-78.9019038
342,35.8192413,-78.9019038
342,35.8192413,-78.9019038
342,35.8192413,-78.9019038
342,35.8192413,-78.9019038
342,35.8192413,-78.9019038
342,35.799894,-78.816154
342,35.799894,-78.816154
342,35.799894,-78.816154
342,35.799894,-78.816154
342,35.799894,-78.816154
342,35.799894,-78.816154
342,35.799894,-78.816154
342,35.799894,-78.816154
342,35.799894,-78.816154
342,35.799894,-78.816154
342,35.799894,-78.816154
342,35.799894,-78.816154
342,35.799894,-78.816154
342,35.799894,-78.816154
342,35.799894,-78.816154
342,35.799894,-78.816154
342,35.799894,-78.816154
342,35.799894,-78.816154
342,35.799894,-78.816154
342,35.799894,-78.816154
342,35.799894,-78.816154
342,35.799894,-78.816154
342,35.799894,-78.816154
342,35.799894,-78.816154
342,35.799894,-78.816154
342,35.8512118,-78.8272016
342,35.8512118,-78.8272016
342,35.8512118,-78.8272016
342,35.8512118,-78.8272016
342,35.8512118,-78.8272016
342,35.8512118,-78.8272016
342,35.8512118,-78.8272016
342,35.8512118,-78.8272016
342,35.8512118,-78.8272016
342,35.7975495,-78.6601115
342,35.7975495,-78.6601115
342,35.7902499,-78.8281285
342,35.7902499,-78.8281285
342,35.7902499,-78.8281285
342,35.7902499,-78.8281285
342,35.7902499,-78.8281285
342,35.7902499,-78.8281285
342,35.807995,-78.818989
342,35.807995,-78.818989
342,35.807995,-78.818989
342,35.807995,-78.818989
342,35.807995,-78.818989
342,35.807995,-78.818989
342,36.0685709,-79.5096867
342,35.738391,-78.778319
342,35.738391,-78.778319
342,35.738391,-78.778319
342,35.738391,-78.778319
342,35.797529,-78.659647
342,35.797529,-78.659647
342,38.9055131,-77.0622101
342,35.9125115,-78.9840071
342,38.904919,-77.063478
342,42.2716769,-83.740879
342,35.738612,-78.776827
342,42.2791853,-83.7425607
342,35.78856,-78.639915
342,35.78856,-78.639915
342,35.7884064,-78.6503654
342,36.000698,-78.9098679
342,35.9918074,-78.9054343
342,35.7860887,-78.8111894
342,35.7860887,-78.8111894
342,35.79049,-78.6603885
342,35.79049,-78.6603885
342,35.7775644,-78.6751994
342,35.747271,-78.742472
342,35.7909109,-78.6600654
342,35.780057,-78.644773
342,35.780057,-78.644773
342,35.780057,-78.644773
342,35.780057,-78.644773
342,35.7883498,-78.6474466
342,35.7883498,-78.6474466
342,35.807627,-78.81438
342,35.807627,-78.81438
342,35.807627,-78.81438
342,35.807627,-78.81438
342,35.807627,-78.81438
342,35.807627,-78.81438
342,35.807627,-78.81438
342,35.807627,-78.81438
342,35.807627,-78.81438
342,35.807627,-78.81438
342,35.807627,-78.81438
342,35.807627,-78.81438
342,35.807627,-78.81438
342,35.807627,-78.81438
342,35.807627,-78.81438
342,35.807627,-78.81438
342,35.807627,-78.81438
342,35.807627,-78.81438
342,35.807627,-78.81438
342,35.807627,-78.81438
342,35.807627,-78.81438
342,35.807627,-78.81438
342,35.807627,-78.81438
342,35.807627,-78.81438
342,35.807627,-78.81438
342,35.807627,-78.81438
342,35.807627,-78.81438
342,35.807627,-78.81438
342,35.807627,-78.81438
342,35.807627,-78.81438
342,35.807627,-78.81438
342,35.807627,-78.81438
342,35.807627,-78.81438
342,35.807627,-78.81438
342,35.807627,-78.81438
2949,35.7852453,-78.6880304
2949,35.788656,-78.6418494
2949,35.7889656,-78.6718095
2949,35.7896484,-78.6604108
2949,35.7883263,-78.6490957
2949,35.788656,-78.6418494
2949,35.788656,-78.6418494
2949,35.840481,-78.679061
2949,35.9005181,-78.6541265
2949,35.8420116,-78.6101746
2949,35.788656,-78.6418494
2949,35.8634,-78.711912
2949,35.840349,-78.67887
2949,35.8420116,-78.6101746
2949,35.788656,-78.6418494
2949,35.788656,-78.6418494
2949,35.7206121,-78.6544552
2949,35.8272431,-78.6208694
2949,35.788656,-78.6418494
2949,35.788656,-78.6418494
2949,35.7880794,-78.646959
2949,35.7896484,-78.6604108
2949,35.788656,-78.6418494
2949,35.8272431,-78.6208694
2949,35.840349,-78.67887
2949,35.7857626,-78.6468162
2949,35.788656,-78.6418494
2949,35.8272431,-78.6208694
2949,35.8674624,-78.6212932
2949,35.7852453,-78.6880304
2949,35.7880794,-78.646959
2949,35.9005181,-78.6541265
2949,35.7880794,-78.646959
2949,35.840349,-78.67887
2949,35.840349,-78.67887
2949,35.840349,-78.67887
2949,35.788656,-78.6418494
2949,35.9005181,-78.6541265
2949,35.8199902,-78.6232247
2949,35.788656,-78.6418494
2949,35.7880794,-78.646959
2949,35.840349,-78.67887
2949,35.8420116,-78.6101746
2949,35.8272431,-78.6208694
2949,35.7840396,-78.690465
2949,35.7880794,-78.646959
2949,35.8272431,-78.6208694
2949,35.7880794,-78.646959
2949,35.7896484,-78.6604108
2949,35.788656,-78.6418494
2949,35.788656,-78.6418494
2949,35.840349,-78.67887
2949,35.788656,-78.6418494
2949,35.840349,-78.67887
2949,35.7883263,-78.6490957
2949,35.788656,-78.6418494
2949,35.8420116,-78.6101746
2949,35.8674624,-78.6212932
2949,35.823846,-78.621219
2949,35.788656,-78.6418494
2949,35.7776923,-78.6389706
2949,35.7896484,-78.6604108
2949,35.7883263,-78.6490957
2949,35.788656,-78.6418494
2949,35.8420116,-78.6101746
2949,35.788656,-78.6418494
2949,35.7880794,-78.646959
2949,35.9005181,-78.6541265
2949,35.7840396,-78.690465
2949,35.8634,-78.711912
2949,35.7896484,-78.6604108
2949,35.840349,-78.67887
2949,35.788656,-78.6418494
2949,35.7880794,-78.646959
2949,35.840349,-78.67887
2949,35.8674624,-78.6212932
2949,35.8272431,-78.6208694
2949,35.788656,-78.6418494
2949,35.788656,-78.6418494
2949,35.724538,-78.653375
2949,35.7905882,-78.6625573
2949,35.840349,-78.67887
2949,35.8420116,-78.6101746
2949,35.788656,-78.6418494
2949,35.8272431,-78.6208694
2949,35.840349,-78.67887
2949,35.9005181,-78.6541265
2949,35.788656,-78.6418494
2949,35.840349,-78.67887
2949,35.788656,-78.6418494
2949,35.788656,-78.6418494
2949,35.8272431,-78.6208694
2949,35.7880794,-78.646959
2949,35.840349,-78.67887
2949,35.840349,-78.67887
2949,35.788656,-78.6418494
2949,35.7825643,-78.6464497
2949,35.7896484,-78.6604108
2949,35.788656,-78.6418494
2949,35.7877038,-78.666607
2949,35.7775644,-78.6751994
2949,35.788656,-78.6418494
2949,35.8189284,-78.6263064
2949,35.7991067,-78.5772318
2949,35.7877038,-78.666607
2949,35.7880794,-78.646959
2949,35.840349,-78.67887
2949,35.840349,-78.67887
2949,35.7877038,-78.666607
2949,35.7896484,-78.6604108
2949,35.840349,-78.67887
2949,35.840349,-78.67887
2949,35.7883263,-78.6490957
2949,35.788656,-78.6418494
2949,35.7905882,-78.6625573
2949,35.7857626,-78.6468162
2949,35.788656,-78.6418494
